,ID,Pay Rate
5691,63466,51.62
5692,92862,172.40
5693,40925,105.56
5694,39236,142.81
5695,69941,128.76
5696,94603,62.52
5697,51270,156.96
5698,86501,75.45
5699,23963,57.29
5700,80891,67.85
5701,34756,137.44
5702,43255,150.18
5703,47031,28.36
5704,90022,127.92
5705,56947,121.88
5706,47598,32.91
5707,21817,146.99
5708,85427,49.21
5709,51481,64.63
5710,52313,165.30
5711,22342,56.57
5712,63709,31.90
5713,89695,104.82
5714,64015,98.27
5715,70557,111.98
5716,29948,94.68
5717,15023,139.82
5718,43683,122.13
5719,40886,107.16
5720,76044,69.82
5721,24898,87.97
5722,30493,95.69
5723,11658,144.16
5724,78615,56.17
5725,69474,169.30
5726,64219,46.53
5727,30480,173.30
5728,55319,92.32
5729,91210,157.57
5730,11727,157.93
5731,72911,37.56
5732,99729,136.40
5733,96449,138.58
5734,45481,148.40
5735,94742,25.48
5736,47574,118.85
5737,55605,93.43
5738,42098,136.48
5739,13443,45.39
5740,13965,143.04
5741,40837,72.39
5742,82983,64.88
5743,59555,131.87
5744,95258,120.13
5745,90033,103.50
5746,39674,112.39
5747,53191,65.44
5748,52770,184.82
5749,57829,146.02
5750,35541,40.82
5751,71543,87.26
5752,58236,94.20
5753,23089,90.87
5754,95552,75.56
5755,94665,178.20
5756,19748,87.73
5757,20160,127.58
5758,14614,114.32
5759,78558,83.62
5760,44566,164.29
5761,21303,179.50
5762,27755,64.43
5763,37638,84.85
5764,14975,128.60
5765,39624,83.77
5766,67797,63.85
5767,43684,102.41
5768,37181,175.55
5769,52774,95.68
5770,93022,121.01
5771,95769,88.37
5772,31916,125.13
5773,54927,102.27
5774,18513,173.26
5775,84940,70.48
5776,56603,111.23
5777,91391,99.09
5778,85466,154.13
5779,44252,83.32
5780,88659,80.25
5781,25377,88.38
5782,73745,145.37
5783,22316,64.76
5784,46019,89.74
5785,76262,162.30
5786,27293,80.13
5787,66940,112.34
5788,88168,184.93
5789,96176,91.87
5790,14846,104.02
5791,48390,157.32
5792,82039,75.75
5793,51632,56.27
5794,53572,112.68
5795,99467,146.43
5796,40781,106.92
5797,67546,107.58
5798,27225,164.63
5799,82005,111.54
5800,53611,119.73
5801,49543,107.02
5802,91794,55.24
5803,77871,89.19
5804,50569,59.66
5805,86180,78.91
5806,90277,111.97
5807,77059,110.74
5808,37941,148.42
5809,85560,60.52
5810,22259,92.23
5811,91360,157.00
5812,86262,136.66
5813,81967,101.02
5814,78818,53.83
5815,79233,94.66
5816,75835,70.86
5817,10182,26.35
5818,56098,82.78
5819,88746,87.02
5820,86750,107.14
5821,74328,49.10
5822,57833,135.29
5823,21217,152.59
5824,94771,146.41
5825,26254,139.98
5826,27934,84.32
5827,69403,95.77
5828,23260,79.14
5829,64666,102.82
5830,50254,169.20
5831,12765,176.99
5832,88377,145.68
5833,38046,94.04
5834,39695,152.46
5835,65596,159.50
5836,57949,104.68
5837,25365,112.69
5838,41329,102.28
5839,55378,129.12
5840,34109,24.67
5841,42233,98.79
5842,92139,97.69
5843,79619,78.27
5844,70637,193.66
5845,61717,81.45
5846,13146,88.26
5847,90649,117.00
5848,17592,70.27
5849,29169,88.19
5850,84430,111.88
5851,91843,31.07
5852,33200,110.65
5853,59633,73.88
5854,90315,172.53
5855,74569,170.27
5856,91264,109.12
5857,88503,161.36
5858,97502,192.80
5859,91943,110.60
5860,95559,108.63
5861,69472,117.12
5862,26530,46.63
5863,69354,172.57
5864,87482,102.06
5865,37490,106.57
5866,91154,141.65
5867,39595,56.93
5868,63252,83.30
5869,36993,156.13
5870,53512,106.00
5871,40198,132.82
5872,91514,145.83
5873,41428,49.68
5874,96999,120.57
5875,81812,65.95
5876,29156,53.60
5877,95775,42.08
5878,36328,37.89
5879,29221,93.00
5880,85083,106.27
5881,75956,83.86
5882,61199,74.95
5883,13449,126.84
5884,50571,113.76
5885,33411,114.89
5886,75661,115.81
5887,81448,96.14
5888,93532,72.97
5889,20447,173.70
5890,34841,24.56
5891,83322,149.33
5892,53409,120.63
5893,15033,106.09
5894,37782,86.56
5895,67631,59.78
5896,81879,96.37
5897,63603,72.42
5898,80687,86.28
5899,16658,167.54
5900,32113,93.40
5901,27744,182.62
5902,92973,94.67
5903,50411,97.27
5904,54230,98.00
5905,30211,91.12
5906,94804,114.08
5907,25524,88.88
5908,26042,44.11
5909,10278,102.50
5910,32871,31.86
5911,42586,87.11
5912,80532,98.06
5913,99215,30.44
5914,77238,93.38
5915,64620,56.70
5916,72246,58.34
5917,20193,157.42
5918,36543,77.23
5919,30567,92.42
5920,38726,78.28
5921,82841,102.83
5922,88837,110.80
5923,35930,64.90
5924,73778,140.35
5925,38704,187.50
5926,64251,72.41
5927,68572,61.73
5928,13646,105.30
5929,54210,64.58
5930,63185,119.80
5931,51811,185.98
5932,54465,50.93
5933,32200,44.63
5934,79211,161.21
5935,93539,87.90
5936,26855,73.23
5937,44881,86.33
5938,30178,152.66
5939,89419,107.14
5940,16647,64.71
5941,79205,139.23
5942,76664,116.03
5943,35732,26.56
5944,88785,34.85
5945,73132,123.94
5946,53124,164.52
5947,59042,159.31
5948,60912,102.74
5949,63983,76.56
5950,65018,44.22
5951,71403,118.69
5952,86984,86.83
5953,43365,116.22
5954,98125,103.92
5955,62144,103.95
5956,46732,65.97
5957,18729,66.53
5958,29232,145.88
5959,81732,69.83
5960,31403,65.04
5961,34084,89.21
5962,23673,101.26
5963,79388,185.82
5964,54133,103.77
5965,59024,89.78
5966,64687,88.79
5967,79800,92.57
5968,84914,76.51
5969,63880,118.08
5970,46658,75.89
5971,92540,125.66
5972,25940,122.26
5973,84009,103.87
5974,38214,83.59
5975,69566,39.69
5976,33849,118.52
5977,34806,114.93
5978,68859,170.95
5979,41337,105.53
5980,47612,195.53
5981,36824,88.41
5982,36321,142.84
5983,21428,160.45
5984,89250,151.72
5985,27148,75.53
5986,46417,52.90
5987,87275,120.09
5988,73220,93.03
5989,50436,103.03
5990,65144,86.38
5991,85462,85.75
5992,23940,74.13
5993,49827,149.99
5994,66031,55.83
5995,81727,98.08
5996,25627,90.57
5997,16219,41.71
5998,54548,36.89
5999,78233,144.21
6000,37461,43.89
6001,17894,141.04
6002,13199,139.57
6003,11537,88.37
6004,45922,134.50
6005,96461,81.03
6006,50566,148.42
6007,35010,108.29
6008,95569,59.29
6009,15164,62.41
6010,10199,59.38
6011,44763,115.15
6012,75678,90.97
6013,69944,105.89
6014,74250,159.78
6015,65025,144.15
6016,41892,109.14
6017,81568,168.35
6018,87492,83.67
6019,88115,60.26
6020,18684,75.11
6021,26558,151.48
6022,20428,81.20
6023,61197,80.89
6024,71831,131.81
6025,80505,131.25
6026,53288,68.09
6027,50002,62.80
6028,21247,112.07
6029,15400,38.32
6030,24471,110.03
6031,70958,91.00
6032,57671,88.94
6033,81208,113.06
6034,16648,72.13
6035,39565,154.00
6036,29816,90.60
6037,72991,41.44
6038,87096,100.31
6039,87409,71.33
6040,98793,175.40
6041,93913,128.06
6042,74003,101.09
6043,59758,172.23
6044,63045,148.33
6045,14836,130.61
6046,31363,141.13
6047,87966,137.46
6048,88278,131.14
6049,29987,102.49
6050,39894,174.63
6051,52577,119.31
6052,50389,95.51
6053,64240,92.14
6054,53645,116.03
6055,52489,110.53
6056,98536,35.36
6057,65717,185.85
6058,51458,104.55
6059,17376,89.26
6060,70663,68.71
6061,43423,152.01
6062,55957,106.72
6063,97210,67.35
6064,53989,163.47
6065,30969,167.05
6066,71713,69.98
6067,95223,120.59
6068,43024,101.22
6069,55073,75.53
6070,63959,66.16
6071,27430,140.92
6072,24337,68.99
6073,11896,114.94
6074,35537,130.34
6075,45670,122.23
6076,80249,72.41
6077,19593,78.78
6078,33450,52.41
6079,68213,67.85
6080,28001,125.01
6081,35141,139.50
6082,60555,83.13
6083,57365,136.20
6084,39570,160.26
6085,36129,122.94
6086,54201,76.52
6087,27122,47.70
6088,87034,124.00
6089,15135,109.55
6090,28305,64.96
6091,80256,50.23
6092,31717,65.41
6093,43631,115.40
6094,44361,107.13
6095,25826,74.16
6096,48891,122.80
6097,98856,57.71
6098,40857,89.13
6099,77674,172.70
6100,24989,108.35
6101,95933,105.31
6102,67918,122.45
6103,48011,54.51
6104,18808,61.31
6105,58628,53.84
6106,37945,86.84
6107,43779,78.39
6108,21404,47.53
6109,82821,69.26
6110,74069,86.19
6111,29531,112.82
6112,22492,52.29
6113,64981,35.48
6114,98534,126.51
6115,22779,62.83
6116,49338,136.04
6117,96543,91.11
6118,21504,112.80
6119,69731,125.17
6120,26093,78.74
6121,44070,48.28
6122,43863,53.40
6123,86632,119.65
6124,36585,114.92
6125,15732,171.04
6126,77909,109.88
6127,30626,146.26
6128,91420,121.57
6129,22350,76.59
6130,87718,94.74
6131,70151,138.51
6132,31044,148.63
6133,82700,145.40
6134,29231,77.19
6135,97922,82.11
6136,33612,75.87
6137,16276,93.39
6138,60800,90.30
6139,67800,74.74
6140,26996,96.79
6141,66107,104.63
6142,66860,87.14
6143,40690,106.67
6144,49462,62.98
6145,13466,121.37
6146,33918,49.63
6147,60611,141.68
6148,93396,119.96
6149,14672,76.48
6150,69771,93.06
6151,56387,117.50
6152,79414,104.26
6153,88556,38.17
6154,26460,116.28
6155,57334,118.48
6156,80985,53.72
6157,84515,125.60
6158,25413,168.87
6159,86708,75.54
6160,79579,92.51
6161,72328,27.87
6162,53441,119.75
6163,14515,128.32
6164,21240,95.91
6165,22480,59.29
6166,20358,54.80
6167,94718,123.94
6168,86536,129.48
6169,88707,82.30
6170,52273,74.20
6171,89328,83.11
6172,70687,118.78
6173,61698,77.42
6174,22506,108.23
6175,64828,55.40
6176,30337,84.46
6177,30548,61.41
6178,82566,130.21
6179,79946,107.71
6180,51572,45.28
6181,13634,165.98
6182,18698,74.99
6183,87470,55.45
6184,97748,134.53
6185,34521,64.33
6186,94366,97.45
6187,93856,87.56
6188,14730,171.32
6189,62190,39.78
6190,16291,108.49
6191,29288,79.39
6192,11889,119.32
6193,33120,83.99
6194,60113,89.86
6195,61821,138.52
6196,35086,161.47
6197,87651,166.71
6198,22661,99.11
6199,48705,60.85
6200,31652,107.71
6201,90042,146.95
6202,42735,133.67
6203,60040,22.29
6204,90793,107.95
6205,71650,87.77
6206,46252,129.92
6207,42438,78.35
6208,96912,25.45
6209,26529,116.28
6210,80453,89.62
6211,63407,90.43
6212,26192,111.92
6213,49514,101.85
6214,91628,145.49
6215,58039,52.08
6216,36988,121.27
6217,46155,114.61
6218,70264,122.34
6219,18299,156.66
6220,40782,96.73
6221,63162,82.88
6222,94244,116.09
6223,69848,55.24
6224,79550,91.34
6225,98070,90.06
6226,15662,121.29
6227,89577,140.05
6228,50503,65.10
6229,49763,76.59
6230,76555,134.99
6231,99207,94.14
6232,28698,110.23
6233,84444,98.78
6234,18621,37.51
6235,83409,72.73
6236,37608,146.71
6237,57284,96.72
6238,65071,130.37
6239,88626,103.53
6240,30801,76.24
6241,22275,112.00
6242,40321,166.81
6243,63802,69.55
6244,20543,65.52
6245,12847,105.33
6246,68991,93.28
6247,20328,64.91
6248,57479,59.22
6249,40477,106.22
6250,73965,116.28
6251,73302,82.56
6252,52871,110.76
6253,11130,112.13
6254,58181,171.02
6255,17071,72.23
6256,92203,115.61
6257,14486,60.44
6258,96437,68.45
6259,21738,148.28
6260,58834,168.26
6261,53783,28.71
6262,63776,61.76
6263,98986,109.00
6264,12546,100.54
6265,77406,49.56
6266,45273,169.53
6267,60891,67.27
6268,38343,66.47
6269,69179,119.44
6270,92028,113.04
6271,87735,81.71
6272,53116,162.01
6273,61373,136.45
6274,83227,136.01
6275,41027,97.72
6276,44434,120.76
6277,18158,92.01
6278,74027,53.01
6279,65668,195.28
6280,60449,103.69
6281,23579,67.46
6282,87041,64.72
6283,61269,137.90
6284,52759,118.92
6285,58197,110.24
6286,41741,138.43
6287,92121,109.62
6288,66485,130.93
6289,82885,121.95
6290,59806,81.40
6291,85822,70.54
6292,98052,162.02
6293,52961,122.66
6294,81565,80.24
6295,13010,20.74
6296,99301,94.51
6297,69462,70.30
6298,83346,164.28
6299,65756,107.18
6300,73950,53.37
6301,59230,120.52
6302,84677,147.06
6303,74871,122.08
6304,86365,77.30
6305,69958,77.55
6306,23330,116.67
6307,88085,105.56
6308,79441,166.77
6309,40923,31.78
6310,82440,131.32
6311,76667,156.20
6312,50619,115.44
6313,72894,110.94
6314,72820,82.74
6315,55481,139.60
6316,17014,153.19
6317,54211,79.80
6318,87128,132.65
6319,28969,116.07
6320,38243,108.82
6321,70395,118.28
6322,94715,94.63
6323,34857,77.10
6324,62602,119.20
6325,87182,68.30
6326,67639,131.26
6327,14962,107.18
6328,85076,71.30
6329,85652,104.84
6330,29992,134.43
6331,95167,112.41
6332,46722,75.59
6333,14759,89.02
6334,61682,112.30
6335,81645,90.45
6336,24891,137.15
6337,12589,67.06
6338,39287,49.03
6339,79613,134.25
6340,29236,120.05
6341,74171,105.88
6342,58381,107.72
6343,15586,56.07
6344,68994,129.13
6345,14177,143.57
6346,47910,42.25
6347,88687,154.32
6348,27086,127.10
6349,96342,34.48
6350,92555,33.41
6351,17695,126.15
6352,31124,138.85
6353,52925,45.19
6354,68943,115.73
6355,77041,100.26
6356,89887,127.60
6357,90031,132.91
6358,93698,127.72
6359,82218,44.52
6360,61085,163.61
6361,94164,129.30
6362,65403,79.91
6363,40768,88.19
6364,85796,137.53
6365,31328,88.87
6366,77465,67.77
6367,71545,56.80
6368,42833,161.95
6369,61183,67.72
6370,60615,57.53
6371,25537,103.10
6372,35966,139.69
6373,90145,69.39
6374,59023,148.99
6375,87074,134.81
6376,75180,159.71
6377,49990,166.97
6378,54991,186.91
6379,50554,115.50
6380,28775,166.36
6381,70203,113.73
6382,90581,121.68
6383,13299,114.24
6384,48250,140.25
6385,81001,172.09
6386,76194,105.24
6387,16204,105.65
6388,11365,88.53
6389,99338,165.87
6390,12308,152.31
6391,21892,105.56
6392,50533,64.11
6393,78493,164.34
6394,52113,162.56
6395,33837,67.09
6396,41321,48.50
6397,39243,107.57
6398,45786,148.87
6399,61035,95.28
6400,40733,71.90
6401,11699,95.92
6402,52218,72.25
6403,87618,149.33
6404,73073,71.99
6405,84016,73.29
6406,66939,136.22
6407,82756,121.91
6408,68789,121.60
6409,55851,74.68
6410,26347,99.04
6411,57941,172.60
6412,43785,88.78
6413,92566,111.12
6414,45523,110.58
6415,99770,129.99
6416,29175,132.50
6417,50036,104.82
6418,49817,105.11
6419,45780,55.45
6420,18559,93.94
6421,44958,88.86
6422,36248,85.86
6423,84521,113.34
6424,24836,51.82
6425,26296,84.43
6426,42398,100.65
6427,96811,41.94
6428,30810,108.73
6429,98695,128.12
6430,94894,135.66
6431,70146,98.52
6432,69429,46.23
6433,85899,85.84
6434,14739,80.55
6435,36904,44.33
6436,38374,124.63
6437,90523,129.48
6438,37348,84.63
6439,71926,126.85
6440,83764,139.47
6441,27906,49.13
6442,42396,44.22
6443,38164,58.76
6444,87161,111.15
6445,43291,119.89
6446,70069,113.30
6447,67614,163.25
6448,25339,38.12
6449,63990,100.32
6450,21089,50.20
6451,16522,136.26
6452,56710,144.17
6453,42749,123.39
6454,44054,111.52
6455,63448,107.31
6456,25280,123.26
6457,36812,129.75
6458,71922,153.21
6459,37031,71.70
6460,99257,100.56
6461,62654,23.27
6462,12437,134.51
6463,80153,166.54
6464,46588,83.43
6465,92732,173.68
6466,30259,86.35
6467,24117,89.94
6468,23277,93.17
6469,28847,145.87
6470,64777,94.49
6471,88327,117.99
6472,24526,63.70
6473,19177,136.42
6474,96374,100.10
6475,65430,127.72
6476,52722,129.56
6477,65151,62.70
6478,72492,102.39
6479,92574,93.78
6480,85002,86.95
6481,74721,130.80
6482,65900,143.21
6483,13584,42.94
6484,51952,108.53
6485,13822,107.85
6486,29399,125.29
6487,99328,50.48
6488,78356,129.44
6489,71508,79.72
6490,90691,121.95
6491,98513,63.46
6492,67915,57.26
6493,15429,61.84
6494,27638,47.30
6495,82318,107.58
6496,81533,171.97
6497,98106,52.80
6498,53746,59.94
6499,46786,61.16
6500,98228,73.55
6501,95040,184.28
6502,92602,90.15
6503,33635,129.09
6504,71862,85.36
6505,68669,122.88
6506,58135,84.55
6507,32492,49.38
6508,80835,96.68
6509,97989,90.20
6510,30014,113.46
6511,77579,110.63
6512,83018,135.19
6513,62902,91.76
6514,13249,101.90
6515,50381,65.86
6516,63883,61.52
6517,72650,160.07
6518,90339,50.84
6519,63042,126.54
6520,95159,76.51
6521,67739,141.29
6522,51831,67.14
6523,38949,124.43
6524,37211,175.19
6525,52477,108.47
6526,88646,113.76
6527,81229,101.03
6528,73650,97.42
6529,65404,77.54
6530,31373,92.36
6531,49349,105.02
6532,76770,95.78
6533,76819,60.45
6534,35846,164.88
6535,93113,133.33
6536,34333,148.99
6537,24935,84.81
6538,51433,106.19
6539,45926,70.90
6540,43687,115.52
6541,46138,86.29
6542,43556,45.04
6543,99802,128.95
6544,74649,127.27
6545,82936,137.35
6546,82918,82.36
6547,91532,123.15
6548,68471,153.67
6549,12438,103.45
6550,17023,144.65
6551,11127,155.74
6552,25683,86.83
6553,23511,108.85
6554,54752,127.63
6555,17074,153.73
6556,98120,126.05
6557,46415,80.46
6558,95585,58.54
6559,31404,122.41
6560,38434,72.61
6561,64444,34.87
6562,83424,162.60
6563,73943,108.82
6564,19535,96.61
6565,34201,126.96
6566,92796,143.23
6567,76456,74.94
6568,54930,33.60
6569,12419,63.03
6570,92337,96.53
6571,19449,39.85
6572,81343,175.63
6573,98950,88.62
6574,28317,116.03
6575,97697,54.63
6576,61913,48.87
6577,61919,74.62
6578,85508,139.34
6579,99746,113.88
6580,41916,92.21
6581,14543,65.62
6582,25111,111.56
6583,55315,122.74
6584,25884,85.22
6585,96021,130.55
6586,39277,180.21
6587,79962,65.16
6588,91202,167.04
6589,48195,71.28
6590,42631,42.09
6591,80746,88.42
6592,27386,68.81
6593,36051,141.80
6594,93447,55.70
6595,96594,84.08
6596,43366,30.27
6597,24104,158.03
6598,92772,176.23
6599,94266,66.07
6600,14628,113.94
6601,45238,86.22
6602,57634,149.23
6603,97583,106.32
6604,69461,118.73
6605,81400,156.09
6606,35909,176.31
6607,24864,94.48
6608,86482,82.29
6609,47385,113.60
6610,62681,27.74
6611,78815,142.79
6612,59636,71.75
6613,72440,124.67
6614,83716,50.15
6615,16047,84.83
6616,37282,70.57
6617,83859,102.77
6618,87028,55.80
6619,86329,65.96
6620,43087,88.03
6621,50919,166.50
6622,29995,60.26
6623,15317,140.38
6624,18258,44.54
6625,86194,98.96
6626,77665,83.80
6627,58328,139.40
6628,94738,73.90
6629,45676,89.20
6630,80289,35.07
6631,87339,129.13
6632,63715,141.66
6633,78560,108.92
6634,23507,97.53
6635,80632,111.45
6636,57086,174.46
6637,64962,124.71
6638,53751,63.97
6639,52978,139.78
6640,15591,64.16
6641,71906,106.53
6642,71603,70.35
6643,17981,180.69
6644,34959,168.47
6645,47710,125.67
6646,13635,49.08
6647,29561,67.17
6648,24936,111.90
6649,71739,96.68
6650,63919,45.11
6651,75776,73.78
6652,24439,109.89
6653,10280,179.73
6654,69080,43.39
6655,12350,99.16
6656,28448,105.85
6657,70268,149.86
6658,71464,83.27
6659,75762,98.51
6660,61109,48.82
6661,39446,149.90
6662,87644,65.00
6663,15411,132.58
6664,70280,191.65
6665,86693,96.51
6666,94292,134.10
6667,80601,66.30
6668,28393,92.02
6669,66374,126.09
6670,60487,122.60
6671,16869,70.15
6672,61702,82.42
6673,98222,121.03
6674,76884,150.41
6675,53971,103.58
6676,77727,99.15
6677,87974,73.49
6678,12066,92.87
6679,63975,129.42
6680,53817,127.02
6681,90532,86.96
6682,90888,58.01
6683,42827,126.39
6684,63798,39.44
6685,81041,131.50
6686,64905,59.38
6687,67292,151.45
6688,18656,99.49
6689,56125,102.19
6690,90716,124.04
6691,83170,72.41
6692,90229,59.48
6693,68706,115.58
6694,73574,71.00
6695,30082,73.28
6696,75961,109.79
6697,56226,35.07
6698,34957,123.72
6699,14234,132.26
6700,42068,90.37
6701,34488,102.50
6702,56642,66.27
6703,26091,88.09
6704,24062,118.51
6705,99879,126.99
6706,47125,93.16
6707,17322,103.14
6708,42562,58.93
6709,14323,100.68
6710,38323,103.04
6711,24237,188.01
6712,91589,27.69
6713,97037,77.24
6714,23885,24.22
6715,30453,177.89
6716,11529,39.35
6717,68721,120.76
6718,39132,110.68
6719,81389,61.33
6720,39718,46.35
6721,71346,131.54
6722,32519,150.69
6723,50868,58.64
6724,60456,117.13
6725,55472,29.19
6726,33340,146.83
6727,32413,178.23
6728,53533,124.35
6729,98655,80.24
6730,93970,80.48
6731,25905,111.28
6732,86896,71.57
6733,98936,72.57
6734,40581,58.96
6735,10612,50.34
6736,13207,107.60
6737,25776,112.44
6738,42493,112.77
6739,53329,99.35
6740,41224,109.34
6741,15437,127.49
6742,91786,150.65
6743,60695,60.25
6744,52809,137.30
6745,52969,144.91
6746,63217,159.60
6747,17868,125.91
6748,44772,22.22
6749,97076,158.84
6750,63574,55.05
6751,36257,137.52
6752,79508,42.64
6753,71282,194.78
6754,20956,101.00
6755,48325,101.20
6756,17791,179.74
6757,79663,95.05
6758,79909,97.42
6759,27533,76.77
6760,74836,109.22
6761,41945,56.58
6762,90181,105.60
6763,77417,112.65
6764,70187,114.20
6765,16339,138.10
6766,24744,62.66
6767,59047,82.97
6768,81502,100.84
6769,87831,122.04
6770,29506,115.55
6771,25388,187.74
6772,73320,56.25
6773,31890,117.29
6774,82164,120.39
6775,65402,73.01
6776,58565,118.18
6777,52738,104.24
6778,58333,80.55
6779,42169,65.12
6780,77091,160.55
6781,12931,153.78
6782,25518,132.27
6783,45535,94.80
6784,23203,109.18
6785,69792,190.12
6786,66937,106.06
6787,84469,160.19
6788,40601,169.60
6789,40107,167.23
6790,74408,131.81
6791,69676,96.41
6792,83043,125.16
6793,50937,163.67
6794,27485,125.21
6795,12759,65.65
6796,71154,71.81
6797,82045,72.47
6798,49456,116.76
6799,66270,66.82
6800,59811,100.26
6801,24159,170.87
6802,62633,162.77
6803,53429,86.95
6804,79650,52.94
6805,69593,87.10
6806,16815,82.65
6807,68942,101.54
6808,37483,156.09
6809,94821,98.83
6810,32069,105.15
6811,67991,171.69
6812,69157,91.95
6813,10371,159.29
6814,52110,127.40
6815,85455,113.81
6816,61610,102.44
6817,19147,98.81
6818,12417,119.80
6819,43323,149.64
6820,37549,137.90
6821,56998,68.70
6822,80640,40.67
6823,54282,108.81
6824,38777,136.81
6825,17161,97.76
6826,98425,162.15
6827,72783,171.47
6828,84609,95.83
6829,29298,116.70
6830,48308,74.02
6831,45197,119.94
6832,88843,121.94
6833,92713,177.03
6834,64641,164.40
6835,61671,48.26
6836,43133,156.54
6837,14392,65.23
6838,92043,72.74
6839,73075,44.46
6840,75414,42.42
6841,39037,78.39
6842,97083,60.40
6843,96362,133.57
6844,51939,33.42
6845,19998,60.72
6846,59744,140.54
6847,96078,88.95
6848,33658,96.15
6849,56168,95.12
6850,57011,120.23
6851,34246,132.20
6852,41414,137.44
6853,41535,63.37
6854,46878,111.50
6855,81988,101.62
6856,70806,71.99
6857,75702,121.86
6858,29953,109.28
6859,11855,67.29
6860,95022,75.05
6861,25796,78.79
6862,88026,99.76
6863,41772,79.61
6864,18980,96.98
6865,93039,83.01
6866,32555,125.07
6867,42509,74.73
6868,24619,87.53
6869,34146,179.51
6870,43957,59.12
6871,14126,61.72
6872,60932,72.88
6873,71892,157.22
6874,23267,33.10
6875,76917,47.09
6876,22514,124.37
6877,26772,94.64
6878,12976,112.21
6879,64012,132.40
6880,67548,99.07
6881,55971,90.80
6882,24524,42.67
6883,11928,45.96
6884,47645,170.30
6885,44972,111.83
6886,38383,99.31
6887,76291,99.91
6888,47359,79.86
6889,56562,180.41
6890,86600,89.91
6891,72737,146.32
6892,33235,46.85
6893,96000,88.19
6894,42658,131.24
6895,34802,119.69
6896,96428,97.70
6897,92476,57.90
6898,98268,57.96
6899,60680,32.49
6900,90035,56.59
6901,14147,98.55
6902,32484,129.91
6903,25244,137.09
6904,98121,43.86
6905,31905,84.62
6906,40330,41.03
6907,11176,100.36
6908,65652,96.96
6909,82910,109.09
6910,27447,145.24
6911,19665,64.73
6912,79295,98.96
6913,83476,100.95
6914,25943,124.29
6915,94105,103.30
6916,78677,60.72
6917,83845,120.77
6918,28704,120.90
6919,98670,134.10
6920,24631,104.45
6921,18565,79.51
6922,72546,132.67
6923,58934,144.20
6924,15692,144.40
6925,68357,58.72
6926,76267,164.43
6927,46512,151.08
6928,90858,100.08
6929,45412,46.66
6930,74251,146.66
6931,21750,110.06
6932,30201,38.53
6933,12848,66.52
6934,82108,120.86
6935,58706,184.41
6936,97552,184.47
6937,37610,40.88
6938,43344,89.10
6939,61529,147.77
6940,29238,86.04
6941,42916,93.87
6942,37807,138.23
6943,65732,134.85
6944,28596,124.43
6945,61243,116.35
6946,39065,97.82
6947,74179,87.08
6948,58228,92.82
6949,10062,152.79
6950,64084,108.95
6951,63107,112.89
6952,67803,112.99
6953,24420,33.22
6954,47254,144.05
6955,39580,143.25
6956,75782,154.34
6957,31560,20.88
6958,48484,64.07
6959,51148,84.21
6960,70648,139.00
6961,76321,134.40
6962,77584,60.27
6963,22098,136.67
6964,80977,41.96
6965,70565,105.96
6966,17766,28.11
6967,15615,122.04
6968,16381,97.24
6969,23640,164.26
6970,77497,71.29
6971,88666,37.32
6972,45564,114.11
6973,67726,176.95
6974,80542,82.85
6975,85402,159.71
6976,28721,123.39
6977,94255,97.12
6978,37834,115.99
6979,98271,89.24
6980,89524,154.55
6981,92395,108.02
6982,57447,136.43
6983,83930,94.87
6984,72866,119.25
6985,45820,65.45
6986,41246,69.56
6987,57090,57.85
6988,10956,115.60
6989,91156,55.74
6990,18351,52.84
6991,96117,127.51
6992,77535,73.71
6993,15621,122.31
6994,42783,77.04
6995,43029,158.58
6996,21006,125.94
6997,84830,127.37
6998,31585,79.58
6999,55273,48.69
7000,55590,157.45
7001,60709,116.76
7002,56980,126.95
7003,68737,101.92
7004,36315,132.91
7005,28915,142.25
7006,41669,151.29
7007,40633,151.50
7008,97814,181.85
7009,86087,74.84
7010,87091,125.03
7011,33671,63.54
7012,83308,55.59
7013,32256,106.82
7014,27103,91.26
7015,64278,110.89
7016,34097,165.39
7017,27150,168.24
7018,70448,112.09
7019,66627,79.54
7020,80027,94.80
7021,71273,136.36
7022,29158,106.80
7023,51490,103.82
7024,24540,133.46
7025,65267,75.79
7026,59486,104.12
7027,12794,100.91
7028,48914,55.42
7029,45300,36.84
7030,57712,29.85
7031,84031,108.61
7032,89314,52.24
7033,82532,66.35
7034,72443,147.98
7035,68587,135.84
7036,56573,32.85
7037,89678,86.60
7038,34385,110.88
7039,91673,134.45
7040,66003,120.62
7041,90306,117.27
7042,79793,104.58
7043,73531,60.61
7044,71722,122.81
7045,47695,120.19
7046,85873,128.35
7047,63203,66.66
7048,84421,126.20
7049,52420,170.24
7050,78637,97.23
7051,98273,64.89
7052,69816,139.58
7053,68649,136.07
7054,51407,59.68
7055,12858,17.97
7056,96663,71.31
7057,10898,142.73
7058,41354,75.70
7059,99025,56.34
7060,80259,120.60
7061,57839,83.32
7062,95770,26.56
7063,89689,35.38
7064,70871,90.04
7065,28638,29.75
7066,88109,62.64
7067,55600,156.66
7068,26939,108.71
7069,67919,74.69
7070,76996,119.32
7071,44337,89.07
7072,32115,67.44
7073,77619,100.30
7074,48651,30.69
7075,56326,61.60
7076,82495,82.08
7077,45292,169.16
7078,82184,86.93
7079,42251,47.28
7080,93029,28.67
7081,20776,152.41
7082,73493,108.30
7083,75352,63.50
7084,56843,88.32
7085,46436,77.42
7086,54111,104.86
7087,29780,94.87
7088,63404,78.56
